user_id,name,review_count,fans
p-BKdz9M0g8crGCe6EUoOw,Ashley,19,0
X8k1Ki_ZvVKt4cQy72uGEQ,Kristie,128,27
7fCB6aorr51lHsVWErFVmA,Christine,92,1
D43OWyfzIQjL8feJpYh2SQ,Poco,658,191
aShJp-dSqOwOoYQa-3LD1Q,Samantha,67,5
jRxg91-yAQtpdUqnZSYHgA,Christine,387,20
i1Xmwcy424OYOBSM8I-fVw,Carina,9,0
2xq4DOcwoXPsO-udxWQdTg,Dorothy,8,0
Kp-p_FxKVj5me_kEhFQwSw,Amber,188,33
Y4KloYikKJn8UwMzdEf5sA,Nicole,12,0
6uNH0CIK0uNGpCTg_O9HMw,Nina,243,61
1kdXLwdjvuk7FIS3c-oOPA,L,182,8
Hqh3__TgG8hNSGnnmuEYhQ,Heather,619,76
-2idQbwlpcf_-egRwNIObg,D'Angela,17,1
IeSz60ozr1yAVIH8CX9w9w,Kate,466,13
qAsDtkgWo76xlfOb6KOueg,Mel,141,9
S05TuAJhfWOy4srIlF-SmQ,Taylor,88,3
RLBCzie2j0z1OuYGZO7OcA,Jessica,13,0
sDBrQ_pfoVfCQi_R1krToA,Michelle,2,0
nR91y6KbMbaKEix8_8BoyA,Roshni,224,20
HuIgJul7zeR15Gj3Vv0L1g,Erica,9,2
a7XUMNEPOmtAVHPD69wVBA,Joanna,61,4
OVNlTmocLF4ryN3C4PfviA,Theresa,39,3
XvlaYFCpcU2yjoJ4tFq7aQ,Viviana,48,1
RUhLoIkbssEpv7kY1OSxGg,Diana,65,2
RJ2ynfx6MhaMiNWl_i2IPg,Annette,43,0
-WHG65cj9F5gJWkGILU45w,Nayza,98,4
V1MXDBLan6hvgsR3PvX-tQ,Nanci,16,1
_7rN3yAc83pd2GS1Gf64Dw,Sarah,118,6
ZBCmWKnqjUNarl70phoM6g,Katie,4,0
KZ0siGaeYy6qjKC7GNYSXg,Heather,16,0
psNK1kQxxLHDMu-jm6F6mQ,Sarah,209,16
xH-vgVnEu0wputuWPf3Tdw,Alexa,8,0
ILQ83a9Kqlqrmn3ZXMNEVA,Marcela,8,1
2nJD8fT1n-28lmVxLEZMLg,Chelsea,5,0
SPamUzZpp9fuGazrOVhAXg,Bridget,208,12
IFy5R9nGh83h-HjdA_GOeQ,Kait,11,0
CXP7Gm_CqwWFmgBFtwhjqw,Natalie,31,0
U53g03FvzB6yESJeU12CrA,Kristen,70,2
gV69mJSj8HIUtOH5JEGL0A,Keanan,43,1
HCe4CBFR_FtiFq0bYsyiPw,Krystina,11,0
xzoyTHL0LOW71Dv2pycGYw,Marilyn,13,0
nuxIF7lJ6IbS9A2mZvQHmA,Jafreisy,53,10
jVPpx36GmaQOuZWdnWWFgg,Chris,132,1
gAsJwgaok8-fXoa5YAfKdA,Allison,14,1
JInMEmXPYBMwhmTs0F4hHA,Mark,21,0
A4TzXaIaLRwi8AEWPpQcjA,Pam,115,8
QvcHYfRL16QZaqmw-g5Haw,Amanda,81,5
_LT9U6nhRgny5folsaTxPA,Laura,140,2
tYwBMOMEB4u4NFwR9fm4kQ,Auyanna,241,23
2Txqhig_JewPzGpHnWoo9Q,Christina,25,1
eBdtrexpm6iMOH-zjmjzqg,Tim,20,1
8xOO0XaJMDGH58lqn3R93g,Chauna Anne Cherie,41,1
5hrV71S-yxoEKfH4FeFXsw,Jessicka,24,5
L0V2gFgJp2bSEC-IXYsnlA,Kaela,138,9
CImQldovbrRi6ArYBMA5_A,Kelly,27,0
BqZ6A43kKVTqe7pLODohpw,Jessica,13,1
oc5N8oq1SY6quhq7U2Ep3A,Kim,642,17
vzr3S17Or9KDLIDH5194gg,Meghan,73,8
Sa2F2C7IduJA9uqLuB5syg,Jeffrey,17,1
iAgQzZxOVQHNgYVd7daifg,Chaena,69,1
tvM_TIxqzzsD6eRzMh-vag,Dalya,9,0
Bku_A_vE2qlHjsIpqtlYmA,Cassandra,7,0
5nbkwkrTYbQhubYahtFCxQ,Angela,36,7
uuRROPCPc22kbNg0wEaI2w,Lucy,16,0
AMs71pBO0TNTVUkkE4kQtQ,Tiffany,5,2
pPHW0bvNKIlhWLwHPpbWBQ,Ash,29,0
1PnQMTqUmrPjkgHwRyyE7g,Angie,27,2
rB0u7NFDmPq59ZmpAgZYcA,Mayumi,138,11
vmahw-ri54TE9KL3S84c6Q,Alexis,121,3
E1ya_MvOl4XYUiFJU1xdBw,Debbie,165,9
U5Ou2Bh3-1iKQRByMGVziQ,Michelle,14,0
J7WVQ8nY38JqVZBA_UKUiw,Jasmine,59,4
76vc5r8JZlwJb5zbKXzBlQ,Barbara,65,1
YCpnfvTvq59xKoi0QnBtow,Shirley,10,0
MPsRoRL4CO1VA-bQ3lC34A,Jessica,4,0
K9BwxxM0pmiT0imIxC9JdQ,Hien,12,2
hY896ityr__9LUjxol2DZQ,Shaima,54,0
3oAsikas-Bf_GxP-8QC7aA,Crystal,20,0
QUic4Ja79PQ7wU5fHlBDOQ,Sadaf,126,13
FWIyfpf5bjCJ-cMcABK3mw,Miranda,93,1
76qAGUSCzAJniZnodSWUXQ,Jen,28,0
SIkZzJNHPp_ZQkbPDwCWjA,Maggie,81,2
n20c5PWYAhhKul6g80KvXg,Carly,12,0
weuxfeOxeGs8InkBS1ivbQ,Caity,376,19
mRqOKSc4DBuRPJ6BTv5UcA,Kyli,77,11
aKdcM7OyB0S0QXUEDc-sbA,Shyann,43,1
8DWTymXad6nW4RPYZu4myw,Kareem,13,1
FWVC__GgDPde-E1H9rgU0g,Marianne,21,0
x-aHM9y-vc5l2-XK4G6z1A,Rebecca,516,26
4Vtxl6Z77mLAetDOMUbY4w,Angie,36,0
xHi4oMfMFvcaa-IX5v-WyQ,Rachel,22,0
fk75xBDgjkFJfJ6x--HijQ,Maura,54,1
43xi6mev4Rx_wn_FEW_CiQ,Alana,19,0
i_pC2hloRZruIPGhOWYrxg,Elena,22,1
QVMWrABRvDsSYv_vzUFZ6g,Hi Face,17,1
mHHmNBenidjjVEvHQA2wSQ,Jennifer,11,0
e1Ksk_srdm9Wm1W5ONg9Ww,Jen,7,1
IUU51dRU3Qtl9lJkRaV9VA,Josie,18,0
iPiJEEpHgRokb1A4I9IwbA,Holden,196,2
-FFgJuDZLmcZtrxDTRC7sg,Kelsey,2,0
rXHzoxdrWTCtmVResPBhIg,Kate,19,1
EsxEOtdmKHxLNKuXEsAaug,Maggie,43,0
gVzan-ALI1w1jGrUceaofg,Jo,57,1
BIudqgiWdTMsY3tW-LLAJA,Joseph,163,2
qVHlu_dGPkDKR9TKpbTPcg,Erica,15,0
liXKOtB5q7l4ANDHCKAgZQ,Katya,19,0
1Krb1ZJ0lPuyIGaZU79w-g,T,171,5
LhIdaLHsk9y53z-T2fBPWA,Shannon,84,4
wXd3tk81QtsXBvpE4dkaAw,Mark,194,11
Dl-ILMCXPSpasoYJjN0aXA,Shelley,76,0
fxBHTnapEfWLpGZhqU4gMg,Jaime,105,11
tyK2-tKGXmRHTDuxtgYYGg,J,70,1
O_-EMEYwYSq-_v_7NlS5iA,Annette,288,36
Yi0eUCpnNHSZnc0mJgfTbw,Dana,672,15
kYNAdzk9ofmaZYmTciYxCA,Kaley,135,18
mvFBfVrp2G4yH54k4OZocQ,Ruby,51,3
mD4mEQIuU1QeQu0oyJGsew,Christina,51,7
-zVeWa1Fmg5-xV1Uf8IggQ,Alicia,17,2
N2wkzgphplM2bxyd8bIK_g,Robin,13,0
08aghuhoTvCwFd4miecxCQ,Jen,25,0
h13bJGMaS41UXmlAPIJBbg,Laura,1,0
A7jYGjSnS-eur6W0_W9aYw,A,26,0
gHERSzponk9gjiZkmHfYog,Gwendolyn,57,2
WDOa2-7be-Kaqs7WdyDirQ,Misty,166,15
bjJAy6J8W5rQaPp5I1Fhtg,Diana,158,6
Y5HCsWiEDr8V1nttZj1P5g,Sha Vonne',83,14
fP8eAkSmtuFqjqBgRUS0dw,Anna,3,0
l0RxxB9WipY29Hn0Ke8fPw,Ladonna,28,0
Cmfe49LsNcU_MIN2cBd8og,Elyse,30,0
IWWi0gqOcC_gxXORNSgYsQ,Julie,16,2
e2ps7Oa7liUh3cAheztalg,Clarissa,26,2
Q6rlm4rQkSH321P-rIJSzg,Sadie,83,3
wqvHvoP3K8zWLffOCi5zpg,Julie,153,0
6UwARv1zgvx8Hz4Ja_pJ8g,Molly,12,0
_jFutMvmxybQckhu_uY51w,Victoria,24,0
B6XdQajygXUuKX_UVFdA-A,Luby,20,0
Y_W7DqTkLQ-8LBpd2A1Qag,Ali,115,12
HZCu1nyFcVktJ2KKyRNSkA,Victoria,15,1
FuZjasKk5mZoLjvYgHTDfQ,Claire,33,1
HIO21qDcA4y20YqbdOdxUQ,Kristina,26,0
cXh9c_ZfxW0oKMQBWNlsTg,Ashley,25,2
pLKuYbKiBr_Gxr78gFZ1Kg,Patrice,124,9
Rx4bHNzBtDSds11Sa-_Q9w,Marcia,1110,30
rElBpMI7ustkyLT3Gy6VWA,Catherine,31,0
Ju1rnh9_-wi7ASfjdloZ5g,Lilliana,104,7
14-vf4RzN4vH28hz9wOd_A,Jonathan,60,1
xSqxsRorn9EQjJPcaQpsKg,Emily,12,0
4G_6midTwG0CsRtQYdG-ug,Christina,14,0
PuNLBic4RPf9Ga03gbpaUg,Alisa,34,1
Uw9yxO3dmkTu9s49ru0HdA,Kristina,58,8
3YcdA5GeCsPuuIscyNLQYA,Jenna,73,6
Huljqykmjn-REdK1tIqmAA,Dee,22,0
fikwPlY20oA9Fk8HF2uRew,Steve,16,0
lSkMtaASbbAd8luLdcSQdw,Stephanie,80,4
63FZNV-yyZw4EaSsVmthKw,Mike,9,0
mnUYeRy0Cp8oF7S5M3vHUQ,Tori,37,2
9R3i_KPiJ_IJnrX5Wz6s9g,Michelle,2,0
ykDbok7TYzgOp3Fx8Y934A,Dorangela,171,3
q5iz5euFdokOYHpN9njz_g,Rachel,285,30
Len5SFtKz01uCgrvSxtLvg,Zulekha,35,1
dDpzdqVfZGAuHyAeOcoFMQ,Cheryl,22,0
t3TKOC88EAPsqbR5rYXqPg,John,234,5
AoRkgB3LgxZnw6kPJw_aWw,Sara,41,1
qtCpWA5C9Af9Da06rImEcQ,Marley,75,1
u-PDKM9NJ-wpyoUMShRyzA,JoAnne,39,1
zShZM_7gg8cQ8RqNteEPgQ,Lora,327,35
-DvdgyVCL8kJKG02uOkK4Q,Jessica,26,2
i7MuZvRFgza7S3A_JTYdfg,Alexa,9,0
x2nxI6AmdNvUqOG9cZO24Q,Cynthia,59,1
VA4fAZDlkohQSLYDoHDDEQ,Lisa,48,0
m-OWgM1WXICIMD4fMbME1g,Irena,514,40
oRuW_IaK6oXXc7w09gtsnQ,Rhiannon,30,0
zxqDna6zonmT7wI0KDJTtA,Real Shopper,101,0
06_WbMlPsXIyz1OFDv8iIg,Alyssa,71,5
L5xeVsLSVQfV8eY7u-8VOg,Dori,9,0
q5UZGdBhfSe_RlYJWyMtLg,Tian,114,11
tHqdumL-fIhLbp7LQ9dDdg,Maria,5,1
OZ-T-UTOXUXva4RJ8j61oQ,Renata,14,2
idW90Wuiyi-xUPGhE8IgWg,Kelly,3,0
U90qqxP7VMWfFqjM0HJU2Q,Melamira,46,0
jiIldSwWkjKhPNo-YFB6cA,julie,14,0
8FhAkwx9EAD-5KGJvcg7Yw,Jessica,67,0
fPZikbbTR8YBnewK2MzD7A,Bonnibelle,8,1
Vllz0HJ_F01zB0YvRHpVBw,Kate,63,0
JozvMMvYnN6d9NlADRygyw,Linda,10,1
h-NAqE0GM8bj2KSNhAwnKw,Quennay,15,0
jzBYAtG32NeZllW6lE-R6Q,Stacey,29,0
0amV7qLH1QNGV2abKmR4wA,Hailey,35,0
0cIIEL3S6kuoXjplebstZw,Beth,89,7
YoxlivnrTYzZbb19gOEvig,Nicole,32,2
GFfbsnYcjgZgDc9wnN-LEQ,Melanie,34,0
2lnzJm45VQyN05qRfgnWVw,Kate,52,3
kexYolR1OBUCzeM6yF_CdQ,Ana,25,1
8a93MrK7A9QqvqTRvMkjCg,Linda,192,4
gULlXagysSuWjCoWr-wFwQ,Michele,139,14
bg7Wnf_EB3Rh8Asr8BApIg,Kim,36,0
tBYjVnVee5l-GngT4yYHJA,Mandy,21,1
PgCCOUWGac2JjaPgy2Th6g,Heather,10,0
zEjXhv8rBfxnJhJZb1Tt8Q,Amanda,13,0
5kMmHXInvAVy2JpB3APzdA,Hayley,3,0
eqQQDwdusuyucKwW8T9_zQ,Leigh,112,1
sveIPSmX_aNSPcUAbMqv4A,Miguel,334,2
Qy9TrqVH02A3IhhT31ZnyA,Saka,87,5
3I9fEwglAc7K90m1pyFNDQ,Kristin,53,3
DQLeq7Rmu8ZvtJxUolikDg,Claudia,7,0
HX_AYLlNEd_Oh72Yjv5LTg,Leslie,208,5
U8zqPKN5vBLwspnedOCZNA,Traci,97,2
MZlheGHHSBmbz1qGWHk_4Q,Brigid,5,0
i0PALtwBj_WzyfRTNgz6Bg,Teisa,26,0
u9CqY4YPbUwrGlE7K2L0WA,Patty,171,8
mapzbt44jS5BzQ4Ymu0lzg,Tracy,35,2
VYQopEMfq9LvlILxvcs-jg,Kenzie,61,18
qhc9OrRouIbr5hNQZcc6Yw,Lourdes,17,0
3IH8qG5FNKZuMRY5TSlgYA,Bianli,280,15
RoO9qXnGfIXuCCQz9b8RDw,Hanaa,286,10
cICN0qrFnoXLKvcMWJcr4A,Aran,16,0
JmN0ZSfVzwiY1dBhKF9Uxg,Melissa,454,56
7zEMDEvmsFEBWKoJPgi8Yw,Lisa,97,1
qV1cVbhBTFOGLdUGrtdcsQ,Yvette,4,0
y41IE4GeMck58GmCyDUxBg,Michelle,10,1
WnxxIqaQLVWxvoITqVMSQw,Janelle,22,0
dCNkzeCtbNHWo9ACWvUE5w,Niccole,189,12
6aUZ60lWXc5Eaed60Msq4w,Mary,16,1
y_FNlAwKwAYgRgF-D3GZ_A,Teri,84,0
Sp2GV7D-_JLZMPQmDanzPQ,Brigitte,1015,73
msm2l_Uz45AODy1R-xLAcQ,C-Rolyn,2,0
1ZHTEUdhgB6YCu_IsNo53A,J,64,0
MFtcREM_z0EesDRyIJ7YMw,dan,66,4
L4wdWVYfGoEGhyzr3c4X6A,Joanne,28,1
5Nl6vX1LSbd3K1KBkOVtxQ,Marybeth,167,10
URW80hbqt4f7nIuT1y1dTA,Mary,63,3
Jpfc3T1BkyXm6RVCkmSStg,Stephanie,120,5
zFy6KxRDDnNh63qEJig_BA,Jessica,8,0
gwMqAipB3g0x1xNUap6N7g,Stephanie,8,0
mr-mA6hO1QudIROcgN_1-w,Susan,153,4
jbZivy70IvYXdbT3_P91QA,Andrea,20,1
UQBXfBwMk4DAQf_qgTQeog,Lunette,10,0
v1BdSsoDJnTo3GZjHPs2yw,Elizabeth,23,1
AnqnKl8mKPDu1Plg4Ni8OA,Latoya,84,5
J7l5L0QgdjECqzJUhpSvww,Susan,3,0
N3l_5mFKqNa8lIFVljQvaQ,Sandy,88,3
Kna-FzFBA8RTF5Gwb3RzWQ,A,8,0
V1X10O96B-nHJGIugrX-bA,Kyrie,14,2
QnnwWLeTNPFZWriadZJV_A,Brian,81,1
IfWmw6iHPT4Myu94npCw0A,Colleen,7,0
Qx6luKD2eP4qFVTmD6uhfw,Danielle,6,0
pkviUliQqn4-h2Xo96C4vg,Katie,20,2
vtK7LUp7ukSxVi_EymYcKQ,Kadian,167,4
U9V9MBHn-6EBaj_VMBudpg,Shruthi,44,4
s-GgmkyI2RcnIT2Kly82ww,MJ,19,0
7SKwy6chO_FgWti1jK31TA,Nancy,219,17
OJpq72qg9o8-MDTXbows-w,Melinda,18,3
-gl8HgLsNHExQqmtfQ8lgQ,Lisa,131,1
E9ECFJOL4YSM916bBbgC6w,Rachelle,2,1
UnAMVBwND8t3VDfYnyLkDQ,Stephanie,30,0
e9pCi-A2zVniFyNqVzBzpA,Chris,321,5
cqM5VvngTb330qGpmMkOpg,Monica,39,0
lDJrN9TG6H8scgPltRfh4A,Katie,9,0
eP6M7NV1FvOqIATzWN-jiA,Amy,3,0
9dAYSyMs5sQP2OK7HTO0tg,Wendy,14,0
dLMybxvzwUVL-qUUITqKJA,Kelly,66,1
K9XPTww9oRh89Db2P5rhxw,Lauren,253,11
pWdumaAbH7XNGgl61VUZLA,Jeanne,36,0
omRkRUgkeA66pbgjWCEb_Q,Michael,56,0
TpXu0yFnMMs-YiyBMEu27Q,Court,11,0
IHKD0ixPkzQbUBeQ5hiMKw,Sherri,61,3
nZOpAicQiP25DncvUAxfNA,Sara,24,0
Kd0PaQFxA3HNniHRlKx0DQ,B,16,0
Yw4lFNEavY5vuj8rqG9vmg,Alexis,238,28
1p5NwaQjdug2XsT3dLn4sA,Myrni,16,0
3DWDH5MJbfS1g_MXmNbf4w,Adrien,21,0
ToONxS73hwqiRQV6nWxtKA,Esmeralda,15,0
-SVT-bNZEKMd_5WW9f-uYQ,Gabby,4,0
XSJ51pwuOzuiHcROFYjN-Q,Letitia,33,2
YqLGqthg4LXpNxBDk5ZE-w,Heather,172,13
bcbuhrFYwGdDjBOeyN3zzA,Shelley,33,0
ZWuDi4wdUKCSDPvHNIgGHg,Marcia,39,0
W-fQWsT7p9yBWkBrHP2GIA,Corey,4,0
3c57DbE5YVzaBqJzXTixcA,Corissa,255,21
j3X-vOFNaDsSq5rHNA984A,Glenda,28,0
OXRfm156aQQXPztYRbnmyQ,Brenda,15,0
rqjKNobn-NRMqrus7FaBOQ,Laura,265,16
Wm3xcohZvkVHkwoLbUNFiQ,Grace,29,2
6yd4eKnN_-J5eZBHXJRLkQ,Viola,8,0
1B2y3s0Y0saPcmWkT3iU5Q,Lisa,1,0
28ephrNcOD1T9xMeLuMD-w,Alicia,153,10
2pM_pWwfC6nePD6g-HAPxw,Kathleen,18,0
HMgps_zOvwidoYJIrf22jA,Arlene,110,26
mk5ZPnMv5sfGa4eA5dhRvw,Heather,74,11
0GNCyQ19VxQ2Ico6A0RdjQ,Rachel,66,2
B14VgOBqMyP4FAQdizTTrw,Alessandra,6,0
0rc7lE48n72Qi7bmtBvxKw,Jody,8,1
LaTA_bUwN7s_FMyoEGm8-A,Christina,18,0
E8ltUZLbDSSo_6QqdAFqMQ,Robbie,66,0
x_NQP73oYkJwBwQ-mWj6TA,Charis,30,1
IaGbbdkGoNkm5AUJocl2nQ,Lisa,18,0
x5oyn79DjYG_TrQV4xgdXQ,Ashley,31,0
lAENLOzqyT-dw0eevdpShg,Sean,172,9
oRo1p0HyrlbYaIxh9FgSMw,Holly,193,6
OJHRfPll8s9bbhITS5RWIQ,Pang Da May,38,1
YtPWIGyTzg9UWO44os60-A,Katie,42,0
vXFC3SDX-EluGtkO--W4fg,Mackenzie,4,0
2InIg5itoYPYkWIe4s5hRw,Mercy's,29,0
0V9kMR2AGljsoMQR_JgpZQ,M,152,2
roJbvn9LIVsdASo2ctzj7Q,Aleli,25,0
o3fYVwwIrkjlTtS3W6GsXg,Kristen,201,15
VFqjEvc5fYPOQS1X-GTguA,Sieraaj,179,11
ywc5qv3PB2n5C-XfFQ-seQ,Jenn,78,1
34JEwihGXLQXpT4jh84GAA,Mary,68,1
HDXf4je1QJPXJ14gofWmyg,Carolyn,8,0
cHcQMe0Sg1JxXG6Dg63-AQ,Andrea,81,6
srDs0vIwsQ4fBSopQz6-_g,Danielle,34,0
G4YNeQxBRl4eRoLeakjzQg,Abbie,39,0
k4IxpOt9OzD18Jihlrn5TQ,Brooke,112,11
T3-RdDRjWkkO-6YAH1gXSg,Lauren,29,1
9AgCFZrBV4iTcNPImMe_Ug,Briana,57,11
riqVnqzfWKfE37DV0LJ-gA,Quin,959,51
I6cqTgHlQHV0uYDzFOUlpw,Ryan,318,26
wZw_sEDCvTxV9Zc4ftHb5w,Megan,124,2
cMTy9rxMG62mqyNtIkJmoA,Miriah,32,2
oEcS6ZIp5UpEFsP_abHKIw,Ursula,112,0
So9wmSfLIPzRT0vt0i7FjQ,Kelly,29,0
gvWTTmejhjKzCoG-RDAZjQ,Nicole,46,0
XShxYd1VKHjH2XxCSe-eMQ,Katina,123,10
TVMe1JqL7Y-mIx6TamGuhA,Patti,57,1
ma6079CH58mAeIR8TBzElA,Edward,70,1
i4Q19DFQ9jvY44sqh21RoQ,Mikayla,72,2
CJ1qOThxVs_V6VTYRL4Eaw,Loren,31,0
nkjA6VgTaJvgn8cwBDeuhg,Sue,16,0
OCLHm7yLDtQIFay6Ic8xjA,Megan,11,0
njfnc6_ITdzBhZ5Xl-j-xw,Chastity,81,4
UJ3ynvH_r31KBRO_08dKmQ,Trish,41,1
F1SwlgP8szhusCv4Rbrgkg,Stacey,17,0
d9Cn1hdC1qAo1MLS8DaEmQ,Tiffany,11,1
8-Hb4HufmmKdRTgeUSzGcQ,Kelli,12,0
SPKI9Kw1UGV9Sa-IM72utw,Susan,18,1
Y0LZD_5hZd4uaaM0qmxzfQ,Rebecca,24,0
2Ttdml12syjb782j9lIxuw,Angelina,97,2
5r_dn0qfvB6wdNDrl-nVLQ,Cheryl,6,0
Jec5p4mXO6g7znilNhWeYg,Crystal,8,0
WNksUxtbn3SNXs0pFEicLQ,Chelsey,10,0
RzO9MuUqAwpd2u32H5T5Lg,Nicole,19,0
dvR8BvIZHRcxwPLN150Q-A,Yohamy,29,1
nBbQhFavZzGJiaxBTYa5JA,Emiliya,55,3
UES3rcOrddbAhgMwTZlTTw,Kim,8,0
I9QVPr3sELDv5VRKLdRS9A,Danyale,24,0
By7-SDUeNjfCJWOYTb7Dqg,Tessa,50,0
RSeIHiXxsGy28gHKh6G9IA,Toni,82,4
pnepwnoSTqYMjVi00CkM2g,Linda,80,2
A4MqwJTurYRWmNfX4YVwuQ,Jeanette,19,0
NFXHzIUa-T5HS8IMJUYdgg,Karen,193,1
CH2iAZ_XX8nJ7bV324CbEQ,Penny,110,1
pIIPAh2-wprTxw9wWTAvxA,Karen,33,0
SCKtZpNbdvF_vKpocmTLuQ,Chelsea,14,0
WfPEMdAQkJn70S4z-rBPGw,Avery,124,0
SahLGjEwxbagjXe06v6kXA,Ashley,80,3
2X8Yg1sQbd_uoB_ZbI8MeA,Tina,96,2
mQoejGrcpHdq2J7-wL9sYQ,Denise,17,0
_M81VNf_scBg34VdjViEAg,Shannon,324,5
6KwXmmtQbsdZirm30jwXjw,MB,64,2
dmm3vs3UoEXGYEG8NrYe_A,Cassandra,21,0
uuSovWqvYfJt45o0ygeH0w,Sabith,50,4
WXIy2tkbJG7md1lOUmH4rg,Darryl,120,8
aakUfHsqjH8ZNHgCihwOFA,Amy,292,33
sr5LTgLNlIpmGr9sREDyVQ,Lina,21,0
MCTuJmeSmaLl9mPpjtAK7A,Courtney,117,17
QrxhExBRXLty-HgiOQ8ipg,Donna,3,0
TsSUzgClEbkvtMHFiJwz8g,Monique,29,1
4prUAFfcLWlCh-V83vU64A,Tamara,4,0
X44u2KmyNsk6uxElXOwcYw,Addie,1,0
GRNqIGUrkHJabOlTBktzBw,Brandi,102,8
U1Tw0fLXGk43lgmAhi3Zzg,B,32,2
w2Zer8KrPDD8RT1s5jV9mg,Kelly,41,1
1WYjHmu0oinvhe2k2TIL-Q,Liz,51,2
ovLS8ItXJPwRYKHhIkzgvA,Elisha,32,0
JDDQJHqUgfJZiFj6CUgkfQ,Melissa,176,12
YAfr_mXb2VH6nQT1osLqLA,Carrie,33,1
jI81bT1b_vz8aloD6sY6OA,Michele,106,4
BHwtAH32W5nqK17FgXqRdg,Rachel,14,0
rgaXhocJQrp19JTP5l3I8w,Christina,22,0
JtV6pkzT2bAJN6C0kyT5Ww,Han,14,1
r_oETS9Jz2UNapnbEsi68Q,Brittany,58,2
6z4_A5LXDslv-q3gXz87Eg,Brittany,48,2
sI5zuNfM1Lj-ZmFoKBFtrA,Dee,22,0
qbIWjM24UxYZsQKFK94riA,Carla,731,19
5gsRAmrviRur_lpmkZOKFQ,John,40,0
bhT50kYUw3ONRI5vdDkvUw,Kandi,329,14
XJDLaoN1PerKw2woiKeepA,Tammy,162,5
NnZK9H046-9A9jMn6a-GZw,Lynnette,33,0
kftsWPMQKxTwsNkEYFTh3Q,Brielle,29,1
Hj-o_dC-5mZSm_phjnJ9tw,Jennifer,52,3
aDTGObHJBkzk8QPMO9tOjg,Selma,179,25
u2P9j_83EY2ZkLmVc1-Scw,Kathy,49,1
qnJELRYm1RKh-4u7rXNDlQ,Sherry,139,7
Qs-lbf8OD16IlXjhsZAonw,Monique,62,12
EM8aUJtksOdxmo4pXdRbiw,Torree,15,0
FDiTU3V9Bzp-u33K4B5jbg,Nicole,37,1
5T9WlOw6Wns5LJmCs4W4Iw,Jillian,105,0
Jgz932fxzwyD3Y4YLcC95A,Jamie,43,0
U-eORLshk1xb8Lv3EOrG7w,Alana,51,8
NKpg1RC6bxq3ElmeaFzEQg,Katherine,92,2
yvqQSv-n-zfRQ6DC5AmK6w,Vivian,29,1
oRuz7dQlZvnivVzQ_xSP_w,Katie,17,1
T-sOFQaY83W6R_QI5582Bg,Danielle,12,1
Bwq9JykNTlGfl5M7dtDbdw,Oxalis,24,0
kRteXrPJJB1kVItnMYAr1w,Elizabeth,21,0
Zsp9OpF4qOpTvf7zKPPsGQ,Shannon,6,0
v-uk1s43TKtAZ6tQzk7YTg,T,90,2
DP9uURNjHvtJevzB5mKTeg,Elida,16,1
ukarYGS1pdSxldkklIqq0g,Christine,56,0
5p1VsBIQdQjhp5TV9bxInA,Katelyn,118,15
exRWM9F2JAJVvWgjbCaQJw,Marisse,57,1
pRGeLK1gINrLOn1sSW3pcQ,Melinda,39,3
y-7ydjIfhnE3XgOLhhT_xQ,Amanda,72,5
MXxomcsySyVpH-vOJXfYWw,Eliza,30,1
kpv8n7bZBAjrp_Uv9AnF0Q,Belinda,57,1
-vgYCCMY4MihAnQM6F9Mcg,Jen,80,0
wIOCP9pdhieISBOhCbf-6Q,Cassidy,27,0
6IK9GwjNcjnLF3zVl70s0Q,Elaine,11,0
eA00WADkrZupJC6ISVo_Uw,Tammie,11,0
TkFfkUhNLczx5LB-uR9qaw,Tina,453,126
OG78XErtokqx3QHdm_IyHw,David,17,0
v30lltDFuDUEqBR4kQ_53A,Katarina,21,0
7bvU6GkGa8fLF0f6wSjIMQ,Krista,286,25
Di-KDoWf7xfTTkU6hBu9Hg,Amy,4,0
9LDUIPjPuspMwL8Ordjc4Q,Alisha,243,12
OUD1t1__WFnaodS4y6o28g,Minna,218,8
lhxw-SrSgE9CycFdIxlaEg,Andrea,404,38
9KiCw4Sk86TAqR8tWSeDkA,Suzanne,14,0
0_fXYw8-GRy0eTar6j_7mw,Keith,80,0
gYkMFNXLWqy6DQXLyKg3OQ,Catherine,6,0
BT6ccfABjbfv1p6WDLGpjQ,Emina,16,0
8kQlAv7-961DN6Gxqw1epQ,Annie,90,18
MCWOXXbP2KhMwDl6uPpWdQ,Angiesaurus,28,1
jHXYHm5Pxz54sY94G5TNVA,Saturated,7,0
OQGZaDgCH8e-ALCKberckA,Stacy,18,0
_I5yBAm4IAayT3kqX1qURg,Em,239,53
JVmWSqJowa0iLGppmrpsQg,Mackenzie,36,1
6tYyLKpZPzBccGXA65ZlRA,Lori,22,0
m1k4szd2Z2IdMXDCI0O3-Q,D,61,0
fsUeQTeROaiPyUBVb0oSFQ,Scott,35,0
W3wgif6YiYolHlCoYB0Oeg,Nancy,28,0
4xcjS_64MEHfO4sngneFEQ,Annah,287,30
pYSfmkYz37Fyl1OnCo6lmA,Kore,24,1
eQEaOZMxRITCPpvoPihKzw,Marianne,53,0
kUnqndcZ1hbX-wdFoS6coQ,Alexa,61,22
RtaoTFdnacoNMFKeENvVGg,Anna,55,0
LAhlyUkSzy4B5biCN4RgvQ,Brenda,14,0
Zm_qTh2VNWnQBsGknzm7nA,Morvarid,9,0
